record_id,record_type,catalog_scope,brand,parent_company,battery_platform,platform_aliases,nominal_voltage,battery_interface_or_format,alliance,fit_type,product_name,model_sku,product_family,gadget_category,gadget_subcategory,battery_included,adapter_required,adapter_brand_model,safety_note,market_us,market_uk,market_de,market_fr,market_it,market_es,market_notes,official_platform_url,official_product_url,compatibility_evidence_url,secondary_source_url,source_type,evidence_note,verification_status,verification_level,exact_sku_status,discontinued_or_legacy,fallback_retailer_url,amazon_us_direct_url,amazon_us_asin,amazon_us_link_status,amazon_us_search_url,amazon_us_last_checked_utc,amazon_uk_direct_url,amazon_uk_asin,amazon_uk_link_status,amazon_uk_search_url,amazon_uk_last_checked_utc,amazon_de_direct_url,amazon_de_asin,amazon_de_link_status,amazon_de_search_url,amazon_de_last_checked_utc,amazon_fr_direct_url,amazon_fr_asin,amazon_fr_link_status,amazon_fr_search_url,amazon_fr_last_checked_utc,amazon_it_direct_url,amazon_it_asin,amazon_it_link_status,amazon_it_search_url,amazon_it_last_checked_utc,amazon_es_direct_url,amazon_es_asin,amazon_es_link_status,amazon_es_search_url,amazon_es_last_checked_utc,fallback_retailer_name,source_dataset,last_checked_utc,notes,legacy_data_json
ROBYB-0684CDFDFF7825,PLATFORM,PLATFORM_ONLY,Fischer Darex,,CAS 18V,,18V,,Cordless Alliance System (CAS),,,,,,,,,,,N,Y,Y,Y,Y,Y,,https://www.cordless-alliance-system.com/en/brands/,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,"Confirm the exact CAS-enabled product, because not every cordless product from a partner brand uses CAS.",OFFICIAL_ALLIANCE_PARTNER,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,"Confirm the exact CAS-enabled product, because not every cordless product from a partner brand uses CAS.",
ROBYB-8295098306414E,PLATFORM,PLATFORM_ONLY,FLEX,,18V,,18V,,,,,,,,,,,,,N,Y,Y,Y,Y,Y,,https://www.flex-tools.com/en-gb/products/cordless-tools,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-F77A8D371F59AA,PLATFORM,PLATFORM_ONLY,FLEX,,24V,,24V max,,,,,,,,,,,,,Y,N,N,N,N,N,,https://www.flexpowertools.com/24v-system/,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-138C0E90C75031,PLATFORM,PLATFORM_ONLY,Flymo,,18V POWER FOR ALL,,18V,,POWER FOR ALL Alliance,,,,,,,,,,,N,Y,Y,Y,Y,Y,,https://www.flymo.com/uk/c/battery-products,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-6185F392B51B3F,PLATFORM,PLATFORM_ONLY,Flymo,,36V,,36V,,,,,,,,,,,,,N,Y,Y,Y,Y,Y,,https://www.flymo.com/uk/c/battery-products,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-E7209283833346,PLATFORM,PLATFORM_ONLY,FUXTEC,,40V,,40V,,,,,,,,,,,,,N,N,Y,Y,Y,Y,,https://fuxtec.de/,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-3CD625312F00F9,PLATFORM,PLATFORM_ONLY,FUXTEC,,E1 20V,,20V,,,,,,,,,,,,,N,N,Y,Y,Y,Y,,https://fuxtec.de/,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-25B373D7D14C40,PLATFORM,PLATFORM_ONLY,GARDENA,,18V POWER FOR ALL,,18V,,POWER FOR ALL Alliance,,,,,,,,,,,N,Y,Y,Y,Y,Y,,https://www.gardena.com/int/products/battery-products,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-24F16557516F89,PLATFORM,PLATFORM_ONLY,GESIPA,,CAS 18V,,18V,,Cordless Alliance System (CAS),,,,,,,,,,,N,Y,Y,Y,Y,Y,,https://www.cordless-alliance-system.com/en/brands/,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,"Confirm the exact CAS-enabled product, because not every cordless product from a partner brand uses CAS.",OFFICIAL_ALLIANCE_PARTNER,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,"Confirm the exact CAS-enabled product, because not every cordless product from a partner brand uses CAS.",
ROBYB-A4C44C47892546,PLATFORM,PLATFORM_ONLY,GLORIA,,18V POWER FOR ALL,,18V,,POWER FOR ALL Alliance,,,,,,,,,,,N,Y,Y,Y,Y,Y,,https://www.gloriagarten.de/en/battery-tools/,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-3C687ABBB21F8B,PLATFORM,PLATFORM_ONLY,GRAPHITE,,Energy+ 18V,,18V,,,,,,,,,,,,,N,N,Y,Y,Y,Y,,https://graphitepro.pl/en/energy/,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-B5E70472AA8B18,PLATFORM,PLATFORM_ONLY,Green Machine,,62V,,62V,,,,,,,,,,,,,Y,N,N,N,N,N,,https://greenmachineusa.com/,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-5F7AB5569C5682,PLATFORM,PLATFORM_ONLY,Greenlee,,18V,,18V,,,,,,,,,,,,,Y,N,N,N,N,N,,https://www.greenlee.com/us/en/cordless-tools,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-93EF00A3B76F4C,PLATFORM,PLATFORM_ONLY,Greenworks,,24V,,24V,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,https://www.greenworkstools.com/collections/24-volt,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-ED284FCDACF5CD,PLATFORM,PLATFORM_ONLY,Greenworks,,40V,,40V,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,https://www.greenworkstools.com/collections/40-volt,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-BDA5659C22FC71,PLATFORM,PLATFORM_ONLY,Greenworks,,60V,,60V,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,https://www.greenworkstools.com/collections/60-volt,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-E28BB8170F2041,PLATFORM,PLATFORM_ONLY,Greenworks,,80V,,80V,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,https://www.greenworkstools.com/collections/80-volt,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-42B2A8B150F742,PLATFORM,PLATFORM_ONLY,Greenworks Commercial,,82V,,82V,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,https://commercial.greenworkstools.com/,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-F23FEF9534A58B,PLATFORM,PLATFORM_ONLY,Guild,,18V,,18V,,,,,,,,,,,,,N,Y,N,N,N,N,,https://www.argos.co.uk/,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,Argos house-brand range.,RETAILER_PLATFORM_SEASONAL,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,Argos house-brand range.,
ROBYB-C7E1A729C87F29,PLATFORM,PLATFORM_ONLY,Güde,,E³ 18V,,18V,,,,,,,,,,,,,N,N,Y,Y,Y,Y,,https://www.guede.com/,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-C933006DE76578,PLATFORM,PLATFORM_ONLY,Güde,,E³ 40V,,40V,,,,,,,,,,,,,N,N,Y,Y,Y,Y,,https://www.guede.com/,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-1F17A77286EF48,PLATFORM,PLATFORM_ONLY,Haaga,,CAS 18V,,18V,,Cordless Alliance System (CAS),,,,,,,,,,,N,Y,Y,Y,Y,Y,,https://www.cordless-alliance-system.com/en/brands/,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,"Confirm the exact CAS-enabled product, because not every cordless product from a partner brand uses CAS.",OFFICIAL_ALLIANCE_PARTNER,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,"Confirm the exact CAS-enabled product, because not every cordless product from a partner brand uses CAS.",
ROBYB-375D10E4D7EC1D,PLATFORM,PLATFORM_ONLY,HART,,20V,,20V max,,,,,,,,,,,,,Y,N,N,N,N,N,,https://www.harttools.com/products/20v,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-C5F13FE7D58292,PLATFORM,PLATFORM_ONLY,HART,,40V,,40V max,,,,,,,,,,,,,Y,N,N,N,N,N,,https://www.harttools.com/products/40v,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-34A221AF633B84,PLATFORM,PLATFORM_ONLY,Hawksmoor,,18V,,18V,,,,,,,,,,,,,N,Y,N,N,N,N,,https://www.toolstation.com/hawksmoor/c1235,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,RETAILER_PLATFORM_SEASONAL,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-229706BD3276E5,PLATFORM,PLATFORM_ONLY,Hawksmoor,,36V,,36V,,,,,,,,,,,,,N,Y,N,N,N,N,,https://www.toolstation.com/hawksmoor/c1235,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,RETAILER_PLATFORM_SEASONAL,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-BC0C874831FDB9,PLATFORM,PLATFORM_ONLY,HAZET,,18V,,18V,,,,,,,,,,,,,N,Y,Y,Y,Y,Y,,https://www.hazet.de/en/products/power-tools/,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,,VERIFIED_OFFICIAL_PLATFORM,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,,
ROBYB-310A0F6596FF25,PLATFORM,PLATFORM_ONLY,HECHT,,Accu 20V,,20V,,,,,,,,,,,,,N,N,Y,Y,Y,Y,,https://www.hecht.cz/,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,Regional platform; exact family names vary.,RESEARCH_CANDIDATE_NEEDS_CONFIRMATION,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,Regional platform; exact family names vary.,
ROBYB-8E4FBF118EA5A3,PLATFORM,PLATFORM_ONLY,HellermannTyton,,AMPShare 18V,,18V,,AMPShare,,,,,,,,,,,N,Y,Y,Y,Y,Y,,https://www.ampshare.com/gb/en/,,,,OFFICIAL_MANUFACTURER_OR_ALLIANCE,"Confirm the exact AMPShare-enabled product, because not every cordless product from a partner brand uses AMPShare.",OFFICIAL_ALLIANCE_PARTNER,OFFICIAL_SOURCE_OR_EXPLICIT_RESEARCH_CANDIDATE,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,,NOT_APPLICABLE_PLATFORM_RECORD,,,,EXPANDED_PLATFORM_REGISTRY_2026-09-08,2026-09-08T07:28:47+00:00,"Confirm the exact AMPShare-enabled product, because not every cordless product from a partner brand uses AMPShare.",
